34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:34:53.0 (3167206)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K9xvCQAR","Default_Set__c":"batchjob"}|0x1a4e0d4d
11:34:53.0 (3178785)|STATEMENT_EXECUTE|[20]
11:34:53.0 (3181715)|STATEMENT_EXECUTE|[21]
11:34:53.0 (3222390)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x1a4e0d4d
11:34:53.0 (3234119)|STATEMENT_EXECUTE|[22]
11:34:53.0 (3242728)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (3260013)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (3274923)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (3282104)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (3306615)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000KAIR0QAP","Default_Set__c":"batchjob"}|0x298925df
11:34:53.0 (3317770)|STATEMENT_EXECUTE|[20]
11:34:53.0 (3320479)|STATEMENT_EXECUTE|[21]
11:34:53.0 (3357277)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x298925df
11:34:53.0 (3368647)|STATEMENT_EXECUTE|[22]
11:34:53.0 (3378067)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (3396736)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (3411644)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (3422581)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (3443928)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000KAIRAQA5","Default_Set__c":"batchjob"}|0x4d82eb27
11:34:53.0 (3456011)|STATEMENT_EXECUTE|[20]
11:34:53.0 (3458985)|STATEMENT_EXECUTE|[21]
11:34:53.0 (3500386)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x4d82eb27
11:34:53.0 (3513121)|STATEMENT_EXECUTE|[22]
11:34:53.0 (3525044)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (3541374)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (3555197)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (3564334)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (3594404)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000KAF3RQAX","Default_Set__c":"batchjob"}|0x466ab0ab
11:34:53.0 (3603354)|STATEMENT_EXECUTE|[20]
11:34:53.0 (3607992)|STATEMENT_EXECUTE|[21]
11:34:53.0 (3644083)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x466ab0ab
11:34:53.0 (3652947)|STATEMENT_EXECUTE|[22]
11:34:53.0 (3662953)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (3680766)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (3692721)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (3701478)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (3723790)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000KAF2iQAH","Default_Set__c":"batchjob"}|0x2ca4e94e
11:34:53.0 (3735816)|STATEMENT_EXECUTE|[20]
11:34:53.0 (3738620)|STATEMENT_EXECUTE|[21]
11:34:53.0 (3775161)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x2ca4e94e
11:34:53.0 (3785972)|STATEMENT_EXECUTE|[22]
11:34:53.0 (3794119)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (3810736)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (3824725)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (3831429)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (3852633)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000LyLZRQA3","Default_Set__c":"batchjob"}|0x4ce396d8
11:34:53.0 (3863488)|STATEMENT_EXECUTE|[20]
11:34:53.0 (3866208)|STATEMENT_EXECUTE|[21]
11:34:53.0 (3941417)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x4ce396d8
11:34:53.0 (3958786)|STATEMENT_EXECUTE|[22]
11:34:53.0 (3969975)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (3994850)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (4010304)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (4021429)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (4042884)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000JLQhVQAX","Default_Set__c":"batchjob"}|0x166287b0
11:34:53.0 (4054422)|STATEMENT_EXECUTE|[20]
11:34:53.0 (4058769)|STATEMENT_EXECUTE|[21]
11:34:53.0 (4099654)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x166287b0
11:34:53.0 (4109327)|STATEMENT_EXECUTE|[22]
11:34:53.0 (4120512)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (4136030)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (4150045)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (4159191)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (4183174)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7qb4QAB","Default_Set__c":"batchjob"}|0x51e923f
11:34:53.0 (4193279)|STATEMENT_EXECUTE|[20]
11:34:53.0 (4198029)|STATEMENT_EXECUTE|[21]
11:34:53.0 (4233657)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x51e923f
11:34:53.0 (4242461)|STATEMENT_EXECUTE|[22]
11:34:53.0 (4252999)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (4269895)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (4299645)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (4309201)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (4333363)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tf5QAB","Default_Set__c":"batchjob"}|0xefbe54b
11:34:53.0 (4343987)|STATEMENT_EXECUTE|[20]
11:34:53.0 (4346623)|STATEMENT_EXECUTE|[21]
11:34:53.0 (4381746)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0xefbe54b
11:34:53.0 (4393145)|STATEMENT_EXECUTE|[22]
11:34:53.0 (4401841)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (4419298)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (4445570)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (4452651)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (4475235)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tf0QAB","Default_Set__c":"batchjob"}|0x5e7ee71a
11:34:53.0 (4486451)|STATEMENT_EXECUTE|[20]
11:34:53.0 (4488927)|STATEMENT_EXECUTE|[21]
11:34:53.0 (4523731)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x5e7ee71a
11:34:53.0 (4534910)|STATEMENT_EXECUTE|[22]
11:34:53.0 (4542853)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (4560383)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (4586608)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (4595655)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (4616492)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7teqQAB","Default_Set__c":"batchjob"}|0x5ca3a462
11:34:53.0 (4628167)|STATEMENT_EXECUTE|[20]
11:34:53.0 (4631034)|STATEMENT_EXECUTE|[21]
11:34:53.0 (4665754)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x5ca3a462
11:34:53.0 (4677385)|STATEMENT_EXECUTE|[22]
11:34:53.0 (4708705)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (4727326)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (4755383)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (4764932)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (4787062)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tfFQAR","Default_Set__c":"batchjob"}|0x2ddd4aa3
11:34:53.0 (4798440)|STATEMENT_EXECUTE|[20]
11:34:53.0 (4801474)|STATEMENT_EXECUTE|[21]
11:34:53.0 (4856486)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x2ddd4aa3
11:34:53.0 (4868439)|STATEMENT_EXECUTE|[22]
11:34:53.0 (4879494)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (4895554)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (4922826)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (4933278)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (4962085)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tfKQAR","Default_Set__c":"batchjob"}|0x7cdd33ee
11:34:53.0 (4972435)|STATEMENT_EXECUTE|[20]
11:34:53.0 (4975283)|STATEMENT_EXECUTE|[21]
11:34:53.0 (5012890)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x7cdd33ee
11:34:53.0 (5045167)|STATEMENT_EXECUTE|[22]
11:34:53.0 (5056530)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (5074986)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (5104122)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (5114088)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (5138884)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tevQAB","Default_Set__c":"batchjob"}|0x55b24d58
11:34:53.0 (5151985)|STATEMENT_EXECUTE|[20]
11:34:53.0 (5156806)|STATEMENT_EXECUTE|[21]
11:34:53.0 (5194657)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x55b24d58
11:34:53.0 (5206551)|STATEMENT_EXECUTE|[22]
11:34:53.0 (5214600)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (5231632)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (5255865)|HEAP_ALLOCATE|[20]|Bytes:12
11:34:53.0 (5265076)|VARIABLE_SCOPE_BEGIN|[20]|compObj|Complaint__c|true|false
11:34:53.0 (5288128)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K99lzQAB","Default_Set__c":"batchjob"}|0x14737338
11:34:53.0 (5299619)|STATEMENT_EXECUTE|[20]
11:34:53.0 (5302290)|STATEMENT_EXECUTE|[21]
11:34:53.0 (5335548)|VARIABLE_ASSIGNMENT|[21]|this.Default_Set__c|"batchjob"|0x14737338
11:34:53.0 (5347736)|STATEMENT_EXECUTE|[22]
11:34:53.0 (5355355)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (5371333)|HEAP_ALLOCATE|[20]|Bytes:5
11:34:53.0 (5388094)|VARIABLE_ASSIGNMENT|[20]|compObj|null|
11:34:53.0 (5397306)|STATEMENT_EXECUTE|[25]
11:34:53.0 (5497325)|DML_BEGIN|[25]|Op:Update|Type:Complaint__c|Rows:17
11:34:53.0 (5591358)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:34:53.0 (23517563)|CODE_UNIT_STARTED|[EXTERNAL]|01q1U000001MjRi|ComplaintTrigger on Complaint trigger event BeforeUpdate|__sfdc_trigger/ComplaintTrigger
11:34:53.0 (23596674)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:34:53.0 (23760343)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:34:53.0 (23999229)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
11:34:53.0 (24022801)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (24034710)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:34:53.0 (24071430)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x28eeeda5
11:34:53.0 (24136324)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (24145012)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:34:53.0 (24161748)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x28eeeda5
11:34:53.0 (24170904)|STATEMENT_EXECUTE|[1]
11:34:53.0 (24175635)|STATEMENT_EXECUTE|[2]
11:34:53.0 (24180633)|HEAP_ALLOCATE|[2]|Bytes:10
11:34:53.0 (24245994)|USER_DEBUG|[2]|DEBUG|reach here
11:34:53.0 (24278856)|STATEMENT_EXECUTE|[3]
11:34:53.24 (24285081)|CUMULATIVE_LIMIT_USAGE
11:34:53.24 (24285081)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 17 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

11:34:53.24 (24285081)|CUMULATIVE_LIMIT_USAGE_END

11:34:53.0 (25442195)|CODE_UNIT_FINISHED|ComplaintTrigger on Complaint trigger event BeforeUpdate|__sfdc_trigger/ComplaintTrigger
11:34:53.0 (51492578)|CODE_UNIT_STARTED|[EXTERNAL]|01q1U000001MjRi|ComplaintTrigger on Complaint trigger event AfterUpdate|__sfdc_trigger/ComplaintTrigger
11:34:53.0 (51581764)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:34:53.0 (51790876)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:34:53.0 (52069144)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (52086427)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:34:53.0 (52124537)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x15c1972f
11:34:53.0 (52167880)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:34:53.0 (52173883)|VARIABLE_SCOPE_BEGIN|[1]|this|ComplaintTrigger|true|false
11:34:53.0 (52189642)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x15c1972f
11:34:53.0 (52198207)|STATEMENT_EXECUTE|[1]
11:34:53.0 (52201144)|STATEMENT_EXECUTE|[2]
11:34:53.0 (52230733)|USER_DEBUG|[2]|DEBUG|reach here
11:34:53.0 (52270990)|STATEMENT_EXECUTE|[3]
11:34:53.52 (52279390)|CUMULATIVE_LIMIT_USAGE
11:34:53.52 (52279390)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 200
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 1 out of 150
  Number of DML rows: 17 out of 10000
  Maximum CPU time: 0 out of 60000
  Maximum heap size: 0 out of 12000000
  Number of callouts: 0 out of 0
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 0
  Number of queueable jobs added to the queue: 0 out of 1
  Number of Mobile Apex push calls: 0 out of 10

11:34:53.52 (52279390)|CUMULATIVE_LIMIT_USAGE_END

11:34:53.0 (56002266)|CODE_UNIT_FINISHED|ComplaintTrigger on Complaint trigger event AfterUpdate|__sfdc_trigger/ComplaintTrigger
11:34:53.0 (61706805)|DML_END|[25]
11:34:53.0 (61792972)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:34:53.0 (61836282)|CODE_UNIT_FINISHED|UpdateTicketDate
11:34:53.0 (62898005)|EXECUTION_FINISHED
