34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
11:43:44.0 (1266334)|HEAP_ALLOCATE|[18]|Bytes:4
11:43:44.0 (1459623)|VARIABLE_SCOPE_BEGIN|[18]|combObjLst|List<Complaint__c>|true|false
11:43:44.0 (1473064)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (1482078)|VARIABLE_ASSIGNMENT|[18]|combObjLst|[]|0x5158c2df
11:43:44.0 (1487466)|STATEMENT_EXECUTE|[19]
11:43:44.0 (1492327)|HEAP_ALLOCATE|[19]|Bytes:9
11:43:44.0 (1790277)|HEAP_ALLOCATE|[19]|Bytes:635
11:43:44.0 (1845800)|HEAP_ALLOCATE|[19]|Bytes:644
11:43:44.0 (1872371)|HEAP_ALLOCATE|[50]|Bytes:5
11:43:44.0 (1896873)|HEAP_ALLOCATE|[56]|Bytes:5
11:43:44.0 (1904667)|HEAP_ALLOCATE|[64]|Bytes:7
11:43:44.0 (1948305)|USER_DEBUG|[19]|DEBUG|scope----(Complaint__c:{Id=a011U00000KA7rgQAD, Default_Set__c=batchjob}, Complaint__c:{Id=a011U00000K9xvMQAR, Default_Set__c=batchjob}, Complaint__c:{Id=a011U00000K9xvCQAR, Default_Set__c=batchjob}, Complaint__c:{Id=a011U00000KAIR0QAP, Default_Set__c=batchjob}, Complaint__c:{Id=a011U00000KAIRAQA5, Default_Set__c=batchjob}, Complaint__c:{Id=a011U00000KAF3RQAX, Default_Set__c=batchjob}, Complaint__c:{Id=a011U00000KAF2iQAH, Default_Set__c=batchjob}, Complaint__c:{Id=a011U00000LyLZRQA3, Default_Set__c=batchjob}, Complaint__c:{Id=a011U00000JLQhVQAX, Default_Set__c=batchjob}, Complaint__c:{Id=a011U00000K7qb4QAB, Default_Set__c=batchjob}, ...)
11:43:44.0 (2165444)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (2220388)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (2242669)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (2267260)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000KA7rgQAD","Default_Set__c":"batchjob"}|0x520d3cca
11:43:44.0 (2274538)|STATEMENT_EXECUTE|[20]
11:43:44.0 (2277005)|STATEMENT_EXECUTE|[21]
11:43:44.0 (2305307)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (2404112)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (2424966)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x6e9b4d54
11:43:44.0 (2430185)|STATEMENT_EXECUTE|[22]
11:43:44.0 (2502768)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000KA7rgQAD"|0x6e9b4d54
11:43:44.0 (2508816)|STATEMENT_EXECUTE|[23]
11:43:44.0 (2512841)|HEAP_ALLOCATE|[23]|Bytes:8
11:43:44.0 (2564318)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x6e9b4d54
11:43:44.0 (2570303)|STATEMENT_EXECUTE|[24]
11:43:44.0 (2608716)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (2630384)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (2644056)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (2656771)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (2673305)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K9xvMQAR","Default_Set__c":"batchjob"}|0x32ad3f66
11:43:44.0 (2679176)|STATEMENT_EXECUTE|[20]
11:43:44.0 (2681331)|STATEMENT_EXECUTE|[21]
11:43:44.0 (2694498)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (2704709)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (2715591)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x9fdae95
11:43:44.0 (2720770)|STATEMENT_EXECUTE|[22]
11:43:44.0 (2752694)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K9xvMQAR"|0x9fdae95
11:43:44.0 (2758111)|STATEMENT_EXECUTE|[23]
11:43:44.0 (2783158)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x9fdae95
11:43:44.0 (2788916)|STATEMENT_EXECUTE|[24]
11:43:44.0 (2796834)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (2830265)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (2841771)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (2869157)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (2884353)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K9xvCQAR","Default_Set__c":"batchjob"}|0x3d38b313
11:43:44.0 (2889886)|STATEMENT_EXECUTE|[20]
11:43:44.0 (2892243)|STATEMENT_EXECUTE|[21]
11:43:44.0 (2904331)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (2926429)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (2937334)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x69cef927
11:43:44.0 (2942524)|STATEMENT_EXECUTE|[22]
11:43:44.0 (2980691)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K9xvCQAR"|0x69cef927
11:43:44.0 (2986502)|STATEMENT_EXECUTE|[23]
11:43:44.0 (3010086)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x69cef927
11:43:44.0 (3016032)|STATEMENT_EXECUTE|[24]
11:43:44.0 (3025441)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (3041194)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (3051864)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (3059765)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (3072996)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000KAIR0QAP","Default_Set__c":"batchjob"}|0x3243ad77
11:43:44.0 (3078123)|STATEMENT_EXECUTE|[20]
11:43:44.0 (3080200)|STATEMENT_EXECUTE|[21]
11:43:44.0 (3090666)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (3098297)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (3107943)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x562e34ac
11:43:44.0 (3117913)|STATEMENT_EXECUTE|[22]
11:43:44.0 (3142680)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000KAIR0QAP"|0x562e34ac
11:43:44.0 (3148210)|STATEMENT_EXECUTE|[23]
11:43:44.0 (3168832)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x562e34ac
11:43:44.0 (3174109)|STATEMENT_EXECUTE|[24]
11:43:44.0 (3181704)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (3194467)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (3203830)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (3211173)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (3224130)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000KAIRAQA5","Default_Set__c":"batchjob"}|0x2e76b551
11:43:44.0 (3229659)|STATEMENT_EXECUTE|[20]
11:43:44.0 (3231732)|STATEMENT_EXECUTE|[21]
11:43:44.0 (3239764)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (3246557)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (3255658)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x306f6679
11:43:44.0 (3260562)|STATEMENT_EXECUTE|[22]
11:43:44.0 (3281936)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000KAIRAQA5"|0x306f6679
11:43:44.0 (3287077)|STATEMENT_EXECUTE|[23]
11:43:44.0 (3312249)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x306f6679
11:43:44.0 (3317530)|STATEMENT_EXECUTE|[24]
11:43:44.0 (3324794)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (3337399)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (3346444)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (3353113)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (3365765)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000KAF3RQAX","Default_Set__c":"batchjob"}|0x1fe84d16
11:43:44.0 (3370987)|STATEMENT_EXECUTE|[20]
11:43:44.0 (3373053)|STATEMENT_EXECUTE|[21]
11:43:44.0 (3380676)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (3387746)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (3397010)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x38449113
11:43:44.0 (3401814)|STATEMENT_EXECUTE|[22]
11:43:44.0 (3423613)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000KAF3RQAX"|0x38449113
11:43:44.0 (3428698)|STATEMENT_EXECUTE|[23]
11:43:44.0 (3447705)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x38449113
11:43:44.0 (3452805)|STATEMENT_EXECUTE|[24]
11:43:44.0 (3459678)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (3471228)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (3479838)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (3486214)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (3498732)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000KAF2iQAH","Default_Set__c":"batchjob"}|0x23837777
11:43:44.0 (3504489)|STATEMENT_EXECUTE|[20]
11:43:44.0 (3506606)|STATEMENT_EXECUTE|[21]
11:43:44.0 (3513982)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (3520479)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (3529993)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x681481d0
11:43:44.0 (3534735)|STATEMENT_EXECUTE|[22]
11:43:44.0 (3555843)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000KAF2iQAH"|0x681481d0
11:43:44.0 (3560756)|STATEMENT_EXECUTE|[23]
11:43:44.0 (3578825)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x681481d0
11:43:44.0 (3583861)|STATEMENT_EXECUTE|[24]
11:43:44.0 (3590457)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (3601620)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (3609965)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (3616420)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (3628590)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000LyLZRQA3","Default_Set__c":"batchjob"}|0x35c9e139
11:43:44.0 (3633615)|STATEMENT_EXECUTE|[20]
11:43:44.0 (3635979)|STATEMENT_EXECUTE|[21]
11:43:44.0 (3643422)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (3649823)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (3658802)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x2919329a
11:43:44.0 (3663635)|STATEMENT_EXECUTE|[22]
11:43:44.0 (3684289)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000LyLZRQA3"|0x2919329a
11:43:44.0 (3689565)|STATEMENT_EXECUTE|[23]
11:43:44.0 (3707475)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x2919329a
11:43:44.0 (3712369)|STATEMENT_EXECUTE|[24]
11:43:44.0 (3718791)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (3730138)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (3740911)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (3751703)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (3797967)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000JLQhVQAX","Default_Set__c":"batchjob"}|0x1119d001
11:43:44.0 (3807660)|STATEMENT_EXECUTE|[20]
11:43:44.0 (3811007)|STATEMENT_EXECUTE|[21]
11:43:44.0 (3825401)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (3838728)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (3855173)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x5d4fd9f3
11:43:44.0 (3866688)|STATEMENT_EXECUTE|[22]
11:43:44.0 (3916404)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000JLQhVQAX"|0x5d4fd9f3
11:43:44.0 (3927927)|STATEMENT_EXECUTE|[23]
11:43:44.0 (3968508)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x5d4fd9f3
11:43:44.0 (4016411)|STATEMENT_EXECUTE|[24]
11:43:44.0 (4035079)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (4068723)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (4093195)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (4109836)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (4141051)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7qb4QAB","Default_Set__c":"batchjob"}|0x27752b4a
11:43:44.0 (4151154)|STATEMENT_EXECUTE|[20]
11:43:44.0 (4154815)|STATEMENT_EXECUTE|[21]
11:43:44.0 (4177688)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (4194507)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (4216817)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x479840dc
11:43:44.0 (4225464)|STATEMENT_EXECUTE|[22]
11:43:44.0 (4291914)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K7qb4QAB"|0x479840dc
11:43:44.0 (4314874)|STATEMENT_EXECUTE|[23]
11:43:44.0 (4360764)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x479840dc
11:43:44.0 (4370252)|STATEMENT_EXECUTE|[24]
11:43:44.0 (4384833)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (4410517)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (4444659)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (4469754)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (4490885)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tf5QAB","Default_Set__c":"batchjob"}|0x185e09f6
11:43:44.0 (4496744)|STATEMENT_EXECUTE|[20]
11:43:44.0 (4498899)|STATEMENT_EXECUTE|[21]
11:43:44.0 (4511992)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (4523023)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (4533675)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x3b7dcb4f
11:43:44.0 (4539065)|STATEMENT_EXECUTE|[22]
11:43:44.0 (4571802)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K7tf5QAB"|0x3b7dcb4f
11:43:44.0 (4577982)|STATEMENT_EXECUTE|[23]
11:43:44.0 (4609283)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x3b7dcb4f
11:43:44.0 (4614730)|STATEMENT_EXECUTE|[24]
11:43:44.0 (4624081)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (4640707)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (4675124)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (4684302)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (4698893)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tf0QAB","Default_Set__c":"batchjob"}|0x35dc8811
11:43:44.0 (4704156)|STATEMENT_EXECUTE|[20]
11:43:44.0 (4706623)|STATEMENT_EXECUTE|[21]
11:43:44.0 (4715671)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (4723696)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (4733487)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x30c7b0d6
11:43:44.0 (4738186)|STATEMENT_EXECUTE|[22]
11:43:44.0 (4761946)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K7tf0QAB"|0x30c7b0d6
11:43:44.0 (4767284)|STATEMENT_EXECUTE|[23]
11:43:44.0 (4788595)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x30c7b0d6
11:43:44.0 (4793669)|STATEMENT_EXECUTE|[24]
11:43:44.0 (4800905)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (4814253)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (4830462)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (4837634)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (4851554)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7teqQAB","Default_Set__c":"batchjob"}|0x583e0e81
11:43:44.0 (4856487)|STATEMENT_EXECUTE|[20]
11:43:44.0 (4858533)|STATEMENT_EXECUTE|[21]
11:43:44.0 (4865993)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (4872984)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (4882343)|VARIABLE_ASSIGNMENT|[21]|test|{}|0xd4c917a
11:43:44.0 (4887396)|STATEMENT_EXECUTE|[22]
11:43:44.0 (4908644)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K7teqQAB"|0xd4c917a
11:43:44.0 (4913793)|STATEMENT_EXECUTE|[23]
11:43:44.0 (4933391)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0xd4c917a
11:43:44.0 (4938579)|STATEMENT_EXECUTE|[24]
11:43:44.0 (4945558)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (4957939)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (4973202)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (4980595)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (4992973)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tfFQAR","Default_Set__c":"batchjob"}|0x5c010cc2
11:43:44.0 (4998243)|STATEMENT_EXECUTE|[20]
11:43:44.0 (5000410)|STATEMENT_EXECUTE|[21]
11:43:44.0 (5008122)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (5014758)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (5023756)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x51cd5694
11:43:44.0 (5028543)|STATEMENT_EXECUTE|[22]
11:43:44.0 (5058535)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K7tfFQAR"|0x51cd5694
11:43:44.0 (5066815)|STATEMENT_EXECUTE|[23]
11:43:44.0 (5106202)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x51cd5694
11:43:44.0 (5112414)|STATEMENT_EXECUTE|[24]
11:43:44.0 (5120722)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (5136124)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (5166020)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (5180211)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (5215883)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tfKQAR","Default_Set__c":"batchjob"}|0x792f102a
11:43:44.0 (5221987)|STATEMENT_EXECUTE|[20]
11:43:44.0 (5224174)|STATEMENT_EXECUTE|[21]
11:43:44.0 (5235837)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (5246408)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (5257415)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x10818934
11:43:44.0 (5262563)|STATEMENT_EXECUTE|[22]
11:43:44.0 (5295091)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K7tfKQAR"|0x10818934
11:43:44.0 (5306001)|STATEMENT_EXECUTE|[23]
11:43:44.0 (5330760)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x10818934
11:43:44.0 (5336064)|STATEMENT_EXECUTE|[24]
11:43:44.0 (5344732)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (5359849)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (5377603)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (5386361)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (5399653)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K7tevQAB","Default_Set__c":"batchjob"}|0x4432e0fa
11:43:44.0 (5404722)|STATEMENT_EXECUTE|[20]
11:43:44.0 (5406792)|STATEMENT_EXECUTE|[21]
11:43:44.0 (5414876)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (5421933)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (5431475)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x7f70671e
11:43:44.0 (5436352)|STATEMENT_EXECUTE|[22]
11:43:44.0 (5458390)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K7tevQAB"|0x7f70671e
11:43:44.0 (5464189)|STATEMENT_EXECUTE|[23]
11:43:44.0 (5484069)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x7f70671e
11:43:44.0 (5489185)|STATEMENT_EXECUTE|[24]
11:43:44.0 (5495902)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (5507901)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (5523409)|HEAP_ALLOCATE|[20]|Bytes:12
11:43:44.0 (5530471)|VARIABLE_SCOPE_BEGIN|[20]|compObj|SObject|true|false
11:43:44.0 (5542875)|VARIABLE_ASSIGNMENT|[20]|compObj|{"Id":"a011U00000K99lzQAB","Default_Set__c":"batchjob"}|0x7e5f869a
11:43:44.0 (5548372)|STATEMENT_EXECUTE|[20]
11:43:44.0 (5550485)|STATEMENT_EXECUTE|[21]
11:43:44.0 (5557710)|HEAP_ALLOCATE|[21]|Bytes:4
11:43:44.0 (5564491)|VARIABLE_SCOPE_BEGIN|[21]|test|Complaint__c|true|false
11:43:44.0 (5573407)|VARIABLE_ASSIGNMENT|[21]|test|{}|0x620b784c
11:43:44.0 (5578003)|STATEMENT_EXECUTE|[22]
11:43:44.0 (5598742)|VARIABLE_ASSIGNMENT|[22]|this.Id|"a011U00000K99lzQAB"|0x620b784c
11:43:44.0 (5603745)|STATEMENT_EXECUTE|[23]
11:43:44.0 (5646463)|VARIABLE_ASSIGNMENT|[23]|this.Default_Set__c|"batchjob"|0x620b784c
11:43:44.0 (5652165)|STATEMENT_EXECUTE|[24]
11:43:44.0 (5659665)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:43:44.0 (5672693)|HEAP_ALLOCATE|[20]|Bytes:5
11:43:44.0 (5684963)|VARIABLE_ASSIGNMENT|[20]|compObj|null|
11:43:44.0 (5690607)|STATEMENT_EXECUTE|[27]
11:43:44.0 (5755349)|DML_BEGIN|[27]|Op:Update|Type:Complaint__c|Rows:17
11:43:44.0 (5802239)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:43:44.0 (19195137)|CODE_UNIT_STARTED|[EXTERNAL]|01q1U000001MjRi|ComplaintTrigger on Complaint trigger event BeforeUpdate|__sfdc_trigger/ComplaintTrigger
11:43:44.0 (19271140)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:43:44.0 (19432577)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:43:44.0 (19642690)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
