34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
10:21:10.0 (1599750)|HEAP_ALLOCATE|[20]|Bytes:9
10:21:10.0 (1965305)|HEAP_ALLOCATE|[20]|Bytes:695
10:21:10.0 (2003215)|HEAP_ALLOCATE|[20]|Bytes:704
10:21:10.0 (2028557)|HEAP_ALLOCATE|[50]|Bytes:5
10:21:10.0 (2049440)|HEAP_ALLOCATE|[56]|Bytes:5
10:21:10.0 (2057717)|HEAP_ALLOCATE|[64]|Bytes:7
10:21:10.0 (2099302)|USER_DEBUG|[20]|DEBUG|scope----(Complaint__c:{Id=a011U00000KA7rgQAD, Default_Set__c=from btach job}, Complaint__c:{Id=a011U00000K9xvMQAR, Default_Set__c=from btach job}, Complaint__c:{Id=a011U00000K9xvCQAR, Default_Set__c=from btach job}, Complaint__c:{Id=a011U00000KAIR0QAP, Default_Set__c=from btach job}, Complaint__c:{Id=a011U00000KAIRAQA5, Default_Set__c=from btach job}, Complaint__c:{Id=a011U00000KAF3RQAX, Default_Set__c=from btach job}, Complaint__c:{Id=a011U00000KAF2iQAH, Default_Set__c=from btach job}, Complaint__c:{Id=a011U00000LyMB2QAN, Default_Set__c=from btach job}, Complaint__c:{Id=a011U00000LyMB3QAN, Default_Set__c=from btach job}, Complaint__c:{Id=a011U00000LyMB4QAN, Default_Set__c=from btach job}, ...)
10:21:10.0 (2127189)|STATEMENT_EXECUTE|[21]
10:21:10.0 (2156808)|HEAP_ALLOCATE|[21]|Bytes:4
10:21:10.0 (2177492)|VARIABLE_SCOPE_BEGIN|[21]|testMap|Map<Id,String>|true|false
10:21:10.0 (2206442)|VARIABLE_ASSIGNMENT|[21]|testMap|{}|0x7001dd88
10:21:10.0 (2212445)|STATEMENT_EXECUTE|[22]
10:21:10.0 (2240440)|HEAP_ALLOCATE|[22]|Bytes:4
10:21:10.0 (2265346)|VARIABLE_SCOPE_BEGIN|[22]|testMapList|Map<Id,List<SObject>>|true|false
10:21:10.0 (2280389)|VARIABLE_ASSIGNMENT|[22]|testMapList|{}|0x415405e3
10:21:10.0 (2315477)|STATEMENT_EXECUTE|[23]
10:21:10.0 (2396784)|HEAP_ALLOCATE|[23]|Bytes:4
10:21:10.0 (2422855)|VARIABLE_SCOPE_BEGIN|[23]|mapSetObject|Map<Id,Set<Complaint__c>>|true|false
10:21:10.0 (2437750)|VARIABLE_ASSIGNMENT|[23]|mapSetObject|{}|0x213fae8e
10:21:10.0 (2444860)|STATEMENT_EXECUTE|[24]
10:21:10.0 (2455062)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2492063)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2512838)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2522209)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2531322)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2538278)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2546860)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2553052)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2563021)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2570715)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2577153)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2581676)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2587343)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2591761)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2597662)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2603101)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2608797)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2613659)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2623481)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2628523)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2634259)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2660157)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2666895)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2676941)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2682974)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2692158)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2698571)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2708654)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2714804)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2723315)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2729165)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2738013)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2744191)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2753200)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2759190)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2767723)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2773489)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2782338)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2788334)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2796533)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2802593)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2810958)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2816933)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2825607)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2831601)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2839806)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2845661)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2854114)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2859843)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2868153)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2878234)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2888181)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2894010)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2902720)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2908627)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2922613)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2928780)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2937389)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2943435)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2951987)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2958180)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2966648)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2972713)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2980822)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (2987375)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (2996168)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3002489)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3018063)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3026872)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3035812)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3042656)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3053480)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3059649)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3071000)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3080936)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3089773)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3095707)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3116304)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3122441)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3131555)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3137831)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3146656)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3153345)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3162226)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3169041)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3177366)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3183381)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3191929)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3197828)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3206171)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3212052)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3220615)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3226422)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3234506)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3240630)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3250215)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3260778)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3269554)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3275935)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3285934)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3292114)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3325643)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3333114)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3345707)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3352458)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3361662)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3367648)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3376211)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3382326)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3390824)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3400867)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3409898)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3416322)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3425289)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3431311)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3439907)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3445949)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3454568)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3460532)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3468840)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3474686)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3483167)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3489155)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3497751)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3504126)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3512943)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3518833)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3527543)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3533470)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3542097)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3548082)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3556382)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3565272)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3574801)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3580770)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3589319)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3595225)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3606027)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3614779)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3623112)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3628942)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3637534)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3643608)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3652134)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3658513)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3666867)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3673259)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3681460)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3687342)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3695700)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3701730)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3709934)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3715698)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3730154)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3737573)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3746183)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3752442)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3760522)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3766476)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3774844)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3784788)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3793676)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3799976)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3808544)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3814562)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3822964)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3828943)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3837216)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3844546)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3858356)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3869157)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3886176)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (3898670)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (3978476)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4002346)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4029754)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4040486)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4057149)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4073641)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4088711)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4103193)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4122390)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4132852)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4153712)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4166998)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4184666)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4198529)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4214956)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4226648)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4252342)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4263701)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4280968)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4297753)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4317190)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4329420)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4365236)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4377046)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4395002)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4405773)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4424505)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4437018)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4458490)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4475320)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4494625)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4504642)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4521711)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4535770)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4556431)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4569471)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4591987)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4603953)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4628485)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4666421)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4686065)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4699314)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4717351)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4729589)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4745743)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4756592)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4771934)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4786094)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4801058)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4809717)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4821358)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4829005)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4839032)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4846700)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4859015)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4867879)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4884112)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4891071)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4900972)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4906861)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4921774)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4932956)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4956199)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (4972241)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (4988333)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5000025)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5022046)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5035355)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5049611)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5058407)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5068360)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5075328)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5085134)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5091861)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5103040)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5114589)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5131904)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5143106)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5155370)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5162142)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5171200)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5177479)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5187251)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5193796)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5207578)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5214616)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5223395)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5229751)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5238144)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5244596)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5253204)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5259040)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5267093)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5273333)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5282159)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5288103)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5296912)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5307415)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5319205)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5325317)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5333955)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5339796)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5348698)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5354526)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5363166)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5369243)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5380221)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5387481)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5396600)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5402931)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5411436)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5417315)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5436786)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5450537)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5468382)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5478114)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5505992)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5513654)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5525307)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5537100)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5550976)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5560241)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5570154)|HEAP_ALLOCATE|[24]|Bytes:12
10:21:10.0 (5576349)|HEAP_ALLOCATE|[24]|Bytes:4
10:21:10.0 (5585578)|HEAP_ALLOCATE|[24]|Bytes:12
